id,title,release_year,release_month,release_day_of_week,original_language,popularity,vote_average,vote_count,budget,revenue,budget_adj,revenue_adj,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,season,season_Dump_Months,season_Holiday_Season,season_Spring_Fall,season_Summer_Blockbuster,is_franchise,director_score,actor_score
824,Moulin Rouge!,2001,5,Friday,en,6.009,7.536,4769,52500000,179213434,95437648.22134387,325784927.0596386,128,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
808,Shrek,2001,5,Friday,en,23.0579,7.756,18410,60000000,488628188,109071597.96725014,888257621.2833654,90,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
676,Pearl Harbor,2001,5,Monday,en,7.0664,6.938,6879,140000000,449220945,254500395.256917,816620771.8584697,183,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
11090,The Animal,2001,6,Friday,en,4.8545,5.123,1337,22000000,84772742,39992919.25465839,154104973.90009034,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
10865,Atlantis: The Lost Empire,2001,6,Saturday,en,5.3876,7.035,5056,120000000,186053725,218143195.93450028,338219618.2251553,95,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
1018,Mulholland Drive,2001,6,Wednesday,en,10.1013,7.801,6869,15000000,20289986,27267899.49181253,36884353.26255223,147,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
1391,Y Tu Mamá También,2001,6,Friday,es,5.7669,7.42,1692,5000000,33600000,9089299.83060418,61080094.86166008,106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
9705,Swordfish,2001,6,Friday,en,3.8624,6.253,2876,102000000,147080413,185421716.54432523,267371594.5932185,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,443.466199767712,0.0
9397,Evolution,2001,6,Friday,en,3.0723,6.101,2420,80000000,98376292,145428797.28966686,178834322.84221345,102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
1995,Lara Croft: Tomb Raider,2001,6,Friday,en,5.5459,5.9,6410,115000000,274703340,209053896.1038961,499372204.3456804,100,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,64.35646023579899
9517,Bully,2001,6,Friday,en,4.8462,6.672,526,2100000,480811,3817505.928853755,874047.0681705251,113,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
10992,Cats & Dogs,2001,6,Saturday,en,3.2193,5.383,1713,60000000,200687492,109071597.96725014,364821757.40799546,87,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
10691,Crazy/Beautiful,2001,6,Friday,en,5.7519,6.632,379,13000000,16929123,23632179.559570864,30774774.96323546,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,94.28265839592916
644,A.I. Artificial Intelligence,2001,6,Friday,en,7.7051,7.053,6529,100000000,235926552,181785996.61208355,428881433.8257256,146,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
8922,Jeepers Creepers,2001,7,Sunday,en,5.5818,6.476,3212,10000000,59217789,18178599.66120836,107649647.9052908,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
4248,Scary Movie 2,2001,7,Wednesday,en,6.766,5.811,4996,45000000,141220678,81803698.47543761,256719416.92464143,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,519.787929283856,519.787929283856
11770,Shaolin Soccer,2001,7,Thursday,cn,6.8657,7.2,2461,10000005,42776760,18178608.750508185,77762159.48435912,113,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
2140,Kiss of the Dragon,2001,7,Friday,en,3.5914,6.89,1300,25000000,64437847,45446499.15302089,117138982.3643196,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,170.2012057182346
8835,Legally Blonde,2001,7,Friday,en,8.0273,6.807,4428,18000000,141778365,32721479.39017504,257733213.79556748,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
11371,The Score,2001,7,Friday,en,6.3738,6.693,1802,68000000,113579918,123614477.69621682,206472385.8874873,124,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,128.16080905809082
129,Spirited Away,2001,7,Friday,ja,19.8549,8.534,17965,19000000,274925095,34539339.35629588,499775323.8824675,125,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
869,Planet of the Apes,2001,7,Thursday,en,5.9283,5.761,4328,100000000,362211740,181785996.61208355,658450221.404969,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,1.6627215501509873
1933,The Others,2001,8,Thursday,en,6.3063,7.616,7009,17000000,210002906,30903619.424054205,381755875.58643705,101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
9880,The Princess Diaries,2001,8,Friday,en,6.1233,6.962,5204,37000000,165335153,67260818.74647091,300556155.6311632,115,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
5175,Rush Hour 2,2001,8,Friday,en,6.8992,6.754,4472,90000000,347325802,163607396.95087522,631389670.656612,90,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,233.1375847851336,185.60232130883276
2770,American Pie 2,2001,8,Friday,en,5.7702,6.249,5202,30000000,287553595,54535798.98362507,522732168.4646245,111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
12610,Osmosis Jones,2001,8,Friday,en,3.0071,6.49,1066,75000000,13596911,136339497.45906267,24717280.16980802,95,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
9896,Rat Race,2001,8,Friday,en,3.5016,6.3,1920,48000000,85498534,87257278.37380011,155424362.12062111,112,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
12508,Rock Star,2001,9,Tuesday,en,3.97,6.726,797,57000000,19334145,103618018.06888764,35146768.17467532,105,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,330.05647147755997
1791,The Piano Teacher,2001,9,Wednesday,fr,4.1438,7.259,1232,6200000,6766708,11270731.78994918,12300927.575629588,131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
19058,Down,2001,9,Thursday,en,3.22,5.047,190,15000000,535658,27267899.49181253,973751.2337323546,111,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
2084,Birthday Girl,2001,9,Thursday,en,3.489,5.906,426,13000000,16171098,23632179.559570864,29396791.662416715,93,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,381.75587558643707
11370,The Musketeer,2001,9,Friday,en,3.5403,5.2,240,40000000,27053815,72714398.64483343,49180047.21933936,104,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
10696,Glitter,2001,9,Friday,en,4.375,4.347,163,22000000,5271666,39992919.25465839,9583150.576160362,104,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
9398,Zoolander,2001,9,Friday,en,4.2262,6.215,4802,28000000,60780981,50900079.0513834,110491312.06145117,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,617.7941183474738
12103,Don't Say a Word,2001,9,Friday,en,2.7719,6.266,1031,50000000,100020092,90892998.30604178,181822521.05452287,113,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,387.9394454123113
10866,Joy Ride,2001,10,Friday,en,3.5906,6.531,1304,23000000,36642838,41810779.22077922,66611548.24525127,97,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
9428,The Royal Tenenbaums,2001,10,Friday,en,5.7194,7.5,4882,21000000,71441250,38175059.28853755,129870188.30463016,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
2034,Training Day,2001,10,Friday,en,9.5025,7.511,6428,45000000,104900000,81803698.47543761,190693510.44607565,122,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,28.978609175377464,255.57263704994196
9778,Serendipity,2001,10,Friday,en,8.6772,6.951,2094,28000000,77516304,50900079.0513834,140913785.7632524,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,88.05758013937283
16664,All About Lily Chou-Chou,2001,10,Saturday,ja,4.3291,7.409,276,1250000,6776921,2272324.9576510447,12319493.37946358,146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
3172,Bandits,2001,10,Friday,en,3.1957,6.301,1083,75000000,67631903,136339497.45906267,122945328.89626764,123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,335.0634868961759
9081,Waking Life,2001,10,Friday,en,3.0122,7.476,924,2000000,3176880,3635719.9322416713,5775122.96916996,101,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
10778,The Man Who Wasn't There,2001,10,Friday,en,3.5001,7.509,1712,20000000,18918721,36357199.32241672,34391585.51610954,116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,134.38052256602788,0.0
167,K-PAX,2001,10,Friday,en,4.614,7.204,2664,48000000,50315140,87257278.37380011,91465878.69576512,120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
9378,Thir13en Ghosts,2001,10,Friday,en,8.6094,6.286,2312,42000000,68467960,76350118.5770751,124465163.44596273,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
2110,Wasabi,2001,10,Wednesday,fr,5.3521,6.7,1392,15300000,10366360,27813257.481648784,18844590.838396385,94,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,120.46472148020904,0.0
585,"Monsters, Inc.",2001,11,Thursday,en,17.7008,7.847,19483,115000000,579700000,209053896.1038961,1053813422.3602484,92,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
9889,Shallow Hal,2001,11,Thursday,en,4.9226,6.159,3077,40000000,141069860,72714398.64483343,256445250.92027104,114,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,279.07522201542974,0.0
10796,The One,2001,11,Friday,en,3.6274,6.1,1687,49000000,72689126,89075138.33992095,132138652.12771316,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Holiday_Season,0,1,0,0,0,211.03960796307783,143.6700940412771
11088,Heist,2001,11,Friday,en,3.7605,6.3,601,35000000,28500000,63625098.81422925,51809009.03444382,107,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,129.87018830463015
11470,Jason X,2001,11,Friday,en,3.891,4.857,1478,11000000,17077882,19996459.627329197,31045197.99393563,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
671,Harry Potter and the Philosopher's Stone,2001,11,Friday,en,24.1519,7.899,29162,125000000,976475550,227232495.76510447,1775095810.2408245,152,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
1535,Spy Game,2001,11,Sunday,en,4.767,6.916,2299,115000000,143049560,209053896.1038961,260044068.29520044,126,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
11469,Black Knight,2001,11,Wednesday,en,3.152,5.354,1166,50000000,33422806,90892998.30604178,60757980.98282326,95,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,325.23242362389084
8007,Behind Enemy Lines,2001,11,Friday,en,3.455,6.415,1605,40000000,91753202,72714398.64483343,166794472.6791982,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Holiday_Season,0,1,0,0,1,0.0,0.0
161,Ocean's Eleven,2001,12,Friday,en,10.8403,7.455,12332,85000000,450717150,154518097.12027103,819340663.0290796,116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,1,433.5305433469744,374.4742299161789
11397,Not Another Teen Movie,2001,12,Friday,en,4.8721,5.803,2231,16000000,66468332,29085759.45793337,120830119.75762846,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
8489,Ali,2001,12,Monday,en,3.2001,6.753,1829,107000000,87812729,194511016.37492943,159631244.56491813,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
10757,Kabhi Khushi Kabhie Gham,2001,12,Friday,hi,3.0594,7.7,588,7500000,11336308,13633949.745906267,20607820.47681536,209,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,37.3917537746806
1903,Vanilla Sky,2001,12,Friday,en,5.2515,6.821,4537,68000000,203388341,123614477.69621682,369731522.67963296,136,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Holiday_Season,0,1,0,0,0,88.59281879001743,1021.5204799874796
11889,Iris,2001,12,Friday,en,4.4304,6.4,206,5500000,16153953,9998229.813664597,29365624.45329757,91,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
453,A Beautiful Mind,2001,12,Friday,en,7.2671,7.854,10874,58000000,316791257,105435878.03500848,575882143.717397,135,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,646.5034227642276,870.3234461664575
120,The Lord of the Rings: The Fellowship of the Ring,2001,12,Tuesday,en,26.7249,8.428,27025,93000000,871368364,169060976.8492377,1584025664.659808,179,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
8386,How High,2001,12,Friday,en,3.5161,6.3,1025,12000000,31200000,21814319.59345003,56717230.94297008,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.0,0.0
9696,Ichi the Killer,2001,12,Saturday,ja,3.2449,7.0,1071,1400010,80631,2545022.131168831,146575.8669282891,129,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,0.6727767385540069,0.0
5279,Gosford Park,2001,12,Wednesday,en,3.8822,6.814,1205,19800000,87754044,35993627.32919255,159524563.45280632,137,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
1365,Monster's Ball,2001,12,Wednesday,en,2.903,6.778,1056,4000000,44900000,7271439.8644833425,81621912.47882552,113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,34.391585516109544
855,Black Hawk Down,2001,12,Friday,en,7.497,7.39,6212,92000000,172989651,167243116.88311687,314470961.1061152,145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Holiday_Season,0,1,0,0,0,870.3234461664575,0.0
10950,I Am Sam,2001,12,Friday,en,3.7656,7.561,2445,22000000,92542418,39992919.25465839,168229156.8502202,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
11857,Orange County,2002,1,Friday,en,5.7175,5.989,489,18000000,43300000,32212195.66425792,77488226.23679821,82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
11022,Narc,2002,1,Monday,en,4.2555,6.777,573,6500000,12633747,11632181.767648691,22608929.46315175,105,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
11888,Snow Dogs,2002,1,Friday,en,2.8692,5.623,766,35000000,81000000,62634824.90272374,144954880.48916063,99,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
11362,The Count of Monte Cristo,2002,1,Wednesday,en,5.3367,7.675,1961,35000000,75395048,62634824.90272374,134924446.57178432,131,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
10229,A Walk to Remember,2002,1,Friday,en,4.5142,7.756,4209,11800000,47494916,21116883.82434686,84995307.06941634,101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
2899,Asterix & Obelix: Mission Cleopatra,2002,1,Wednesday,fr,5.2316,7.4,3722,58500000,131116046,104689635.90883824,234640873.80421343,108,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
20009,Slackers,2002,2,Friday,en,5.3192,5.2,208,14000000,6413915,25053929.96108949,11478126.94188438,86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,211.03960796307783
10575,Heaven,2002,2,Wednesday,en,4.6317,6.444,275,11000000,4251037,19685230.68371317,7607513.09,96,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
16690,Return to Never Land,2002,2,Thursday,en,3.5405,6.5,2378,20000000,109862682,35791328.51584213,196606567.15467483,72,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
8470,John Q,2002,2,Friday,en,3.8764,7.126,2551,36000000,102244770,64424391.32851584,182973807.604836,116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,223.1330737480088
10052,Dragonfly,2002,2,Friday,en,4.5023,6.525,910,60000000,52322400,107373985.5475264,93634410.35686491,104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
10590,We Were Soldiers,2002,3,Friday,en,4.8391,7.148,2216,75000000,114660784,134217481.934408,205193089.4014008,138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Spring_Fall,0,0,1,0,0,0.0,550.9622028063472
2135,The Time Machine,2002,3,Monday,en,5.0629,6.301,2475,80000000,123700000,143165314.06336853,221369366.8704836,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,0,0.0,74.87181939342624
5851,Showtime,2002,3,Thursday,en,4.7777,5.542,1050,85000000,77885672,152113146.19232908,139381583.66145635,95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,185.60232130883276,154.26466800122296
425,Ice Age,2002,3,Thursday,en,17.2671,7.368,14072,59000000,383257136,105584419.12173428,685864103.0308393,81,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
1576,Resident Evil,2002,3,Friday,en,4.5542,6.649,6774,33000000,102984862,59055692.05113952,184298251.40003332,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
36586,Blade II,2002,3,Friday,en,6.4411,6.6,5100,54000000,155010032,96636586.99277376,277400748.9281601,117,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
15028,Clockstoppers,2002,3,Friday,en,4.8589,5.3,344,26000000,38793283,46528727.07059477,69423156.8030517,94,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
4547,Panic Room,2002,3,Friday,en,4.2724,6.793,5298,48000000,197100000,85899188.43802112,352723542.52362424,111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
4689,Sympathy for Mr. Vengeance,2002,3,Friday,ko,3.0476,7.5,1628,4000000,1954937,7158265.703168427,3498489.619738744,129,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
12149,Frailty,2002,4,Friday,en,6.7552,6.948,1277,11000000,17400000,19685230.68371317,31138455.808782656,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
9334,The Scorpion King,2002,4,Thursday,en,4.0818,5.593,3314,60000000,165333180,107373985.5475264,295874707.997443,92,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
8346,My Big Fat Greek Wedding,2002,4,Friday,en,3.0393,6.499,2246,5000000,368744044,8947832.128960533,659891960.8532073,95,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
19085,Vulgar,2002,4,Friday,en,3.1711,5.3,49,120000,14904,214747.9710950528,26671.69801000556,87,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
9280,Femme Fatale,2002,4,Tuesday,en,4.2672,6.2,638,35000000,16800000,62634824.90272374,30064715.953307398,114,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,0,207.49321138095817,0.0
557,Spider-Man,2002,5,Wednesday,en,19.6739,7.321,20299,139000000,821708551,248749733.1851028,1470502034.655881,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
2251,Unfaithful,2002,5,Friday,en,9.2975,6.677,1663,50000000,119137784,89478321.28960533,213204978.28967205,124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
14365,Killing Me Softly,2002,5,Friday,en,3.126,5.576,354,25000000,7775138,44739160.64480267,13914125.920700388,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
1894,Star Wars: Episode II - Attack of the Clones,2002,5,Wednesday,en,8.5227,6.588,14101,120000000,649398328,214747971.0950528,1162141444.7543302,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
979,Irreversible,2002,5,Wednesday,fr,10.1203,7.176,3198,3500000,6500000,6263482.490272373,11632181.767648691,93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
9023,Spirit: Stallion of the Cimarron,2002,5,Friday,en,6.1909,7.686,4825,80000000,122563539,143165314.06336853,219335594.42066148,83,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Summer_Blockbuster,0,0,0,1,1,0.0,68.71601123032521
320,Insomnia,2002,5,Friday,en,6.9388,6.953,5171,46000000,113714830,82320055.58643691,203500241.88265705,118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,74.87181939342624,0.0
4614,The Sum of All Fears,2002,5,Friday,en,4.5919,6.366,1898,68000000,193921372,121690516.95386323,347035176.57474154,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,816.6207718584698
12277,Undercover Brother,2002,5,Friday,en,4.3546,5.876,415,25000000,41604473,44739160.64480267,74453968.0435742,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
12100,Windtalkers,2002,6,Friday,en,2.9253,6.329,1369,115000000,77600000,205800138.96609223,138870354.64146748,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Summer_Blockbuster,0,0,0,1,0,1021.5204799874796,338.3018922764228
9707,Bubba Ho-tep,2002,6,Sunday,en,3.5448,6.487,684,1000000,1239541,1789566.425792107,2218240.956992774,92,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
30863,Mutant Aliens,2002,6,Friday,en,2.8867,6.224,29,200000,29687,357913.2851584213,53126.85848249027,81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
9637,Scooby-Doo,2002,6,Friday,en,9.9441,6.1,4694,84000000,275650703,150323579.76653695,493295243.33479154,87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,325.23242362389084,0.0
2501,The Bourne Identity,2002,6,Friday,en,11.1,7.471,9899,60000000,214034224,107373985.5475264,383028461.2408672,119,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,144.02580282549334
180,Minority Report,2002,6,Thursday,en,7.5911,7.349,9400,102000000,358372926,182535775.4307949,641332156.2824792,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Summer_Blockbuster,0,0,0,1,0,428.8814338257256,695.6260013335562
